"","strategy.permit","CHNK_earn.bySpec","CHUM_earn.bySpec","COHO_earn.bySpec","DCRB_earn.bySpec","KCRB_earn.bySpec","PCOD_earn.bySpec","PHLB_earn.bySpec","PINK_earn.bySpec","PLCK_earn.bySpec","POUND_earn.bySpec","SABL_earn.bySpec","SAC_earn.bySpec","SOCK_earn.bySpec","TCRB_earn.bySpec"
"2143","B61B P17A S01A",NA,0.129010498315149,NA,NA,NA,NA,0.260626088934257,0.310942301136968,NA,NA,NA,NA,0.116142578523083,NA
"2144","B61B P17B",NA,NA,NA,NA,NA,NA,0.381598144962322,NA,NA,NA,NA,NA,NA,NA
"2145","B61B P17B S05B",0.168311536737651,NA,0.314756993518788,NA,NA,NA,0.212257896449787,NA,NA,NA,NA,NA,NA,NA
"2146","B61B P17B S15B",NA,NA,0.159463238780303,NA,NA,NA,0.397254876922798,0.114841889452982,NA,NA,NA,NA,NA,NA
"2147","B61B P17H",NA,NA,NA,NA,NA,NA,0.107458257634072,NA,NA,NA,NA,NA,NA,NA
"2148","B61B P91A",NA,NA,NA,NA,NA,NA,0.678894483757221,NA,NA,NA,NA,NA,NA,NA
"2149","B61B P91A S01A",NA,0.241689206675901,NA,NA,NA,NA,0.192502116360407,0.25140521207092,NA,NA,NA,NA,NA,NA
"2150","B61B P91A S03A",NA,0.210447308196889,NA,NA,NA,NA,0.386295777673483,NA,NA,NA,NA,NA,NA,NA
"2151","B61B P91A S05B",0.236066031600472,NA,0.378567465142561,NA,NA,NA,0.242405425945879,NA,NA,NA,NA,NA,NA,NA
"2152","B61B P91A S15B",NA,NA,0.304218535440018,NA,NA,NA,0.311361067571881,NA,NA,NA,NA,NA,NA,NA
"2153","B61B P91A T19A",NA,NA,NA,NA,NA,NA,0.179687987245361,NA,NA,NA,NA,NA,NA,0.335353576381852
"2154","B61B P91B",NA,NA,NA,NA,NA,NA,0.626278158161133,NA,NA,NA,NA,NA,NA,NA
"2155","B61B P91B S03A",NA,NA,NA,NA,NA,NA,0.564907449552037,NA,NA,NA,NA,NA,NA,NA
"2156","B61B P91B S03T",NA,NA,NA,NA,NA,NA,0.404840025111451,NA,NA,NA,NA,NA,0.469403875708864,NA
"2157","B61B P91B T91K",NA,NA,NA,NA,NA,NA,0.452573914871221,NA,NA,NA,NA,NA,NA,0.30610311173538
"2158","B61B P91E",NA,NA,NA,NA,NA,NA,0.567967036131461,NA,NA,NA,NA,NA,NA,NA
"2159","B61B P91E Z12B",NA,NA,NA,NA,NA,NA,0.240902554943696,NA,NA,NA,NA,NA,NA,NA
"2160","B61B Q11A",NA,NA,NA,NA,NA,NA,0.413509013659973,NA,NA,NA,NA,NA,NA,NA
"2161","B61B Q11A S03A",NA,0.656248730425398,NA,NA,NA,NA,0.137403635052596,NA,NA,NA,NA,NA,NA,NA
"2162","B61B Q11A S03T",NA,NA,NA,NA,NA,NA,0.135315967585251,NA,NA,NA,NA,NA,0.689436183920461,NA
"2163","B61B Q11A S15B",0.252260130228215,NA,0.358534153498404,NA,NA,NA,0.162548198997165,NA,NA,NA,NA,NA,NA,NA
"2164","B61B Q11A S15B Y61A",NA,NA,0.196907010787192,NA,NA,NA,0.449096963058546,NA,NA,NA,NA,NA,NA,NA
"2165","B61B Q11B",NA,NA,NA,NA,NA,NA,0.384010421001521,NA,NA,NA,NA,NA,NA,NA
"2166","B61B Q11B R23B",NA,NA,NA,NA,NA,NA,0.321270683682417,NA,NA,NA,NA,NA,NA,NA
"2167","B61B Q11B S03A",NA,0.644246886887117,NA,NA,NA,NA,0.106628369124667,NA,NA,NA,NA,NA,NA,NA
"2168","B61B Q11B S05B",NA,NA,0.452979524973068,NA,NA,NA,0.135497725198004,NA,NA,NA,NA,NA,NA,NA
"2169","B61B Q11B S15B",0.173553032947188,0.193498391276815,0.268366080242528,NA,NA,NA,0.202492275861777,NA,NA,NA,NA,NA,NA,NA
"2170","B61B Q11B S15B Y61A",NA,NA,0.356215504927692,NA,NA,NA,0.152706873502429,NA,NA,NA,NA,NA,NA,NA
"2171","B61B Q11B T09K",NA,NA,NA,NA,NA,NA,0.228021989402997,NA,NA,NA,0.127205465037761,NA,NA,0.378190389785781
"2172","B61B Q11B T09K U11B",NA,NA,NA,NA,NA,NA,0.190601562844288,NA,NA,NA,NA,NA,NA,0.248734191284435
"2173","B61B Q11B U11B",NA,NA,NA,NA,NA,NA,0.277581871349532,NA,NA,NA,NA,NA,NA,NA
"2174","B61B R12B",NA,NA,NA,NA,NA,NA,0.320310423301581,NA,NA,NA,NA,NA,NA,NA
"2175","B61B R18B",NA,NA,NA,NA,NA,NA,0.718869936706237,NA,NA,NA,NA,NA,NA,NA
"2176","B61B R18B S03H",NA,NA,NA,NA,NA,NA,0.417699859687969,NA,NA,NA,NA,NA,0.411342471604046,NA
"2177","B61B R18B T09H",NA,NA,NA,NA,NA,NA,0.639677768603876,NA,NA,NA,NA,NA,NA,0.105628188594187
"2178","B61B R23B",NA,NA,NA,NA,NA,NA,0.223357680749695,NA,NA,NA,NA,NA,NA,NA
"2179","B61B R23B Y61A",NA,NA,NA,NA,NA,NA,0.571427364305823,NA,NA,NA,NA,NA,NA,NA
"2180","B61B R23B Z12B",NA,NA,NA,NA,NA,NA,0.190960492682951,NA,NA,NA,NA,NA,NA,NA
"2181","B61B S01A",NA,0.197304680057356,NA,NA,NA,NA,0.243714797256054,0.428548213846472,NA,NA,NA,NA,NA,NA
"2182","B61B S01A S15B",0.245148733825808,NA,NA,NA,NA,NA,0.29564830286654,0.28372652858344,NA,NA,NA,NA,NA,NA
"2183","B61B S01A T09K",NA,NA,NA,NA,NA,NA,0.432802977121334,0.177236119777384,NA,NA,NA,NA,NA,0.251398650843965
"2184","B61B S01A T19A",NA,0.271786573180685,NA,NA,NA,NA,0.198301932655521,0.276044402792712,NA,NA,NA,NA,NA,0.195405677008228
"2185","B61B S01A T91K",NA,NA,NA,NA,NA,NA,0.293852170170145,0.309196799509057,NA,NA,NA,NA,NA,0.282298432231489
"2186","B61B S01E",NA,NA,NA,NA,NA,NA,0.250238041542309,0.630947924878927,NA,NA,NA,NA,NA,NA
"2187","B61B S01E S03E",NA,NA,NA,NA,NA,NA,0.27224220386952,0.423014967282294,NA,NA,NA,NA,0.179708470503462,NA
"2188","B61B S01E S03E T09E",NA,0.311774403202588,NA,NA,NA,NA,0.125345856605761,0.193151551146585,NA,NA,NA,NA,0.19129796957913,0.122265288602807
"2189","B61B S01E S03E T91K",NA,NA,NA,NA,NA,NA,0.246568409259901,0.133675919633238,NA,NA,NA,NA,0.183229027186983,0.34212281232453
"2190","B61B S01E T09H",NA,NA,NA,NA,NA,NA,0.16339025529337,0.448181678260291,NA,NA,NA,NA,NA,0.232956990781298
"2191","B61B S01E T91H",NA,NA,NA,NA,NA,NA,0.227554653615921,0.467736568270412,NA,NA,NA,NA,NA,0.193281123792274
"2192","B61B S01H",NA,NA,NA,NA,NA,NA,0.36278409152745,0.158438179501335,NA,NA,NA,NA,0.399715417355405,NA
"2193","B61B S01H S03H",NA,0.109732085106734,NA,NA,NA,NA,0.384721867864183,NA,NA,NA,NA,NA,0.387745173626041,NA
"2194","B61B S01H T09H",NA,NA,NA,NA,NA,NA,0.541525038216254,NA,NA,NA,NA,NA,0.284118234747904,0.162219403907478
"2195","B61B S01H T91H",NA,0.104304408299586,NA,NA,NA,NA,0.151497526846363,NA,NA,NA,NA,NA,0.399487927786592,0.320757305162888
"2196","B61B S01K",NA,NA,NA,NA,NA,NA,0.259012013189047,0.219751013023333,NA,NA,NA,NA,0.433576191870654,NA
"2197","B61B S01K T09H",NA,0.125715649459344,NA,NA,NA,NA,0.23387846910797,0.150931623968293,NA,NA,NA,NA,0.247908029934758,0.222631886980251
"2198","B61B S01K T09K",NA,NA,NA,NA,NA,NA,0.249655820140046,0.136046235534699,NA,NA,NA,NA,0.311108908550761,0.227145877054184
"2199","B61B S01K T91K",NA,NA,NA,NA,NA,NA,0.315450502635472,0.143307070630646,NA,NA,NA,NA,0.234067778322566,0.251045777474977
"2200","B61B S01K T91Q",NA,NA,NA,NA,NA,NA,0.240841908714527,NA,NA,NA,NA,NA,NA,0.615265028349002
"2201","B61B S01K W22B",NA,NA,NA,NA,NA,NA,0.333569767345352,NA,NA,NA,NA,NA,0.39787299709851,NA
"2202","B61B S01L",NA,NA,NA,NA,NA,NA,0.206193634736736,NA,NA,NA,NA,NA,0.67339641370882,NA
"2203","B61B S01L T09K",NA,NA,NA,NA,NA,NA,0.422873700203057,NA,NA,NA,NA,NA,0.314741175434827,0.258851522278887
"2204","B61B S01M",NA,0.116258196362659,NA,NA,NA,NA,0.231396212783618,0.20697012329792,NA,NA,NA,NA,0.413362003669996,NA
"2205","B61B S01M S03M",NA,0.142559726976639,NA,NA,NA,NA,0.10314697346525,0.137951192949112,NA,NA,NA,NA,0.597894727837169,NA
"2206","B61B S01M S04M",NA,0.104461631013558,NA,NA,NA,NA,0.181527026045533,0.1929530902731,NA,NA,NA,NA,0.471347742003105,NA
"2207","B61B S01M T09M",NA,0.152226476847731,NA,NA,NA,NA,0.148384053632495,0.117949223246318,NA,NA,NA,NA,0.238250104132981,0.308475055029737
"2208","B61B S01M T09O",NA,0.259733036312966,NA,NA,NA,NA,0.15323690199245,NA,NA,NA,NA,NA,0.137240873025627,0.346154419040121
"2209","B61B S01M T91M",NA,0.134294097284127,NA,NA,NA,NA,0.15397776592993,NA,NA,NA,NA,NA,0.251507422520271,0.312064555091569
"2210","B61B S01M T91O",NA,NA,NA,NA,NA,NA,0.237236428139452,NA,NA,NA,NA,NA,0.10928348555075,0.607128119716614
"2211","B61B S02K",NA,0.145627205538071,NA,NA,NA,NA,0.537648022640142,0.296150405697827,NA,NA,NA,NA,NA,NA
"2212","B61B S03A",NA,0.20886849309818,0.112198788780245,NA,NA,NA,0.259830359699725,NA,NA,NA,NA,NA,0.360325482301345,NA
"2213","B61B S03A S05B",0.150833878845417,NA,0.176262455322576,NA,NA,NA,0.290424370888603,NA,NA,NA,NA,NA,0.24682186178894,NA
"2214","B61B S03A S15B",0.164162231586006,0.130870544229928,0.194602008713705,NA,NA,NA,0.243607589323598,NA,NA,NA,NA,NA,0.2002406038851,NA
"2215","B61B S03A T19A",NA,0.105683261126657,0.305023376366769,NA,NA,NA,0.169738574056156,NA,NA,NA,NA,NA,0.251419580358622,0.160002440789072
"2216","B61B S03A Y61A",NA,0.166484012286762,0.114862505947705,NA,NA,NA,0.203002570534857,NA,NA,NA,NA,NA,0.370298262753898,NA
"2217","B61B S03A Z12B",NA,0.192106301295384,NA,NA,NA,NA,0.167286802426463,NA,NA,NA,NA,NA,0.307344919782982,NA
"2218","B61B S03E",NA,NA,NA,NA,NA,NA,0.335355864998733,NA,NA,NA,NA,NA,0.439198243732042,NA
"2219","B61B S03E S04E",0.124811926226833,NA,NA,NA,NA,NA,0.216663579957053,NA,NA,NA,NA,NA,0.585065726421863,NA
"2220","B61B S03E S15B",0.11390968378463,NA,0.328870405701467,NA,NA,NA,0.428041090128327,NA,NA,NA,NA,NA,0.116567445790883,NA
"2221","B61B S03E T09H",NA,0.110567627878267,0.282401852188985,NA,NA,NA,0.111831808656294,0.1130650915289,NA,NA,NA,NA,0.210661216931561,0.12465803830954
"2222","B61B S03E Z12B",NA,0.168647542415606,0.15711668721517,NA,NA,NA,0.153953648565681,NA,NA,NA,NA,NA,0.365119123086369,NA
"2223","B61B S03H",NA,NA,NA,NA,NA,NA,0.28743037894138,NA,NA,NA,NA,NA,0.645114108203456,NA
"2224","B61B S03H S04H",NA,NA,0.260786962382133,NA,NA,NA,0.129533229242035,NA,NA,NA,NA,NA,0.51103547284248,NA
"2225","B61B S03H T09H",NA,NA,NA,NA,NA,NA,0.215520423508147,NA,NA,NA,NA,NA,0.598435663272987,0.140079581846297
"2226","B61B S03H T91H",NA,NA,NA,NA,NA,NA,0.288077728046152,NA,NA,NA,NA,NA,0.548949748547785,0.139099969662136
"2227","B61B S03H T91K",NA,NA,NA,NA,NA,NA,0.439513671953085,NA,NA,NA,NA,NA,0.125356032219912,0.425950251820475
"2228","B61B S03M",NA,NA,NA,NA,NA,NA,0.207266840142153,NA,NA,NA,NA,NA,0.732856661633943,NA
"2229","B61B S03M S04M",NA,NA,NA,NA,NA,NA,0.11808466397708,NA,NA,NA,NA,NA,0.827492529187692,NA
"2230","B61B S03M T91Q",NA,NA,NA,NA,NA,NA,0.101996126088985,NA,NA,NA,NA,NA,0.419014250782642,0.442884523483532
"2231","B61B S03T",NA,NA,NA,NA,NA,NA,0.355981363649968,NA,NA,NA,NA,NA,0.635374358601855,NA
"2232","B61B S03T S15B",NA,NA,0.13721841083288,NA,NA,NA,0.249039904958616,NA,NA,NA,NA,NA,0.569008254930593,NA
"2233","B61B S03T T09H",NA,NA,NA,NA,NA,NA,0.42755238290862,NA,NA,NA,NA,NA,0.404370706960776,0.165403776575608
"2234","B61B S03T T09O",NA,NA,NA,NA,NA,NA,0.216837244191183,NA,NA,NA,NA,NA,0.387230059401796,0.371362878042687
"2235","B61B S03T T91Q",NA,NA,NA,NA,NA,NA,0.317733969425489,NA,NA,NA,NA,NA,0.184383906306247,0.496532020943025
"2236","B61B S04D",NA,NA,0.353459362965011,NA,NA,NA,0.278884894697095,NA,NA,NA,NA,NA,0.357673407999692,NA
"2237","B61B S04D S05B",NA,NA,0.339327211394274,NA,NA,NA,0.230639793028798,NA,NA,NA,NA,NA,0.356620335467543,NA
"2238","B61B S04D S15B",0.176940326970845,NA,0.180315108908829,NA,NA,NA,0.308322691411172,NA,NA,NA,NA,NA,0.329780153116189,NA
"2239","B61B S04D T09D",NA,NA,0.28747120609139,NA,NA,NA,0.261792186236827,NA,NA,NA,NA,NA,0.261639033913345,0.184773035495216
"2240","B61B S04H",NA,NA,NA,NA,NA,NA,0.411803914640577,NA,NA,NA,NA,NA,0.472841480908004,NA
"2241","B61B S04H T09H",0.10800566849671,NA,NA,NA,NA,NA,0.232368823547514,NA,NA,NA,NA,NA,0.43575347454388,0.200526335898992
"2242","B61B S04H T91H",NA,NA,NA,NA,NA,NA,0.246540874220079,NA,NA,NA,NA,NA,0.216758984631656,0.456344737620323
"2243","B61B S04K",NA,NA,NA,NA,NA,NA,0.321562442290618,NA,NA,NA,NA,NA,0.622890303769983,NA
"2244","B61B S04K T09K",NA,NA,NA,NA,NA,NA,0.298839243056307,NA,NA,NA,NA,NA,0.370196429873811,0.308310362436784
"2245","B61B S04K T91K",NA,NA,NA,NA,NA,NA,0.296680479636132,NA,NA,NA,NA,NA,0.384052977431024,0.246798763065652
"2246","B61B S04M",NA,NA,NA,NA,NA,NA,0.221889993001799,NA,NA,NA,NA,NA,0.691823733806474,NA
"2247","B61B S04M T09K",NA,NA,NA,NA,NA,NA,0.263049161878208,0.168391786541593,NA,NA,NA,NA,0.189555396077612,0.346418949144374
"2248","B61B S04M T09M",NA,NA,NA,NA,NA,NA,0.138815237975151,NA,NA,NA,NA,NA,0.439067246689503,0.251934722913004
"2249","B61B S04M T91M",NA,NA,NA,NA,NA,NA,0.186112788925424,NA,NA,NA,NA,NA,0.214627777352474,0.533438116856216
"2250","B61B S04T",NA,NA,NA,NA,NA,NA,0.220561107151648,NA,NA,NA,NA,NA,0.737619760454927,NA
"2251","B61B S04Y",0.258373276999134,NA,NA,NA,NA,NA,0.735038482957969,NA,NA,NA,NA,NA,NA,NA
"2252","B61B S05B",0.192277783916308,NA,0.380033119930999,NA,NA,NA,0.387097519985907,NA,NA,NA,NA,NA,NA,NA
"2253","B61B S05B S15B",0.213468690826489,NA,0.424828466889211,NA,NA,NA,0.229691603607917,NA,NA,NA,NA,NA,NA,NA
"2254","B61B S05B T99A",0.24931423037036,NA,0.206922814264008,NA,NA,NA,0.424383822818199,NA,NA,NA,NA,NA,NA,0.100786873842506
"2255","B61B S05B Y06A",NA,NA,0.152183119781383,NA,NA,NA,0.69485675288733,NA,NA,NA,NA,NA,NA,NA
"2256","B61B S05B Y61A",NA,NA,0.252467690529857,NA,NA,NA,0.336615264289372,NA,NA,NA,NA,NA,NA,NA
"2257","B61B S05B Z12B",0.159682764755849,NA,0.462414946050882,NA,NA,NA,0.203240983461273,NA,NA,NA,NA,NA,NA,NA
"2258","B61B S15B",0.251043660555461,NA,0.384622953625091,NA,NA,NA,0.317676806490138,NA,NA,NA,NA,NA,NA,NA
"2259","B61B S15B T10A",NA,NA,0.290436856987246,NA,NA,NA,0.284327229660824,0.118014104079738,NA,NA,NA,NA,NA,0.159406530785185
"2260","B61B S15B T99A",NA,NA,0.269625552575344,NA,NA,NA,0.333417938563888,0.169407100422263,NA,NA,NA,NA,NA,0.145040277595272
"2261","B61B S15B U12B",0.287817013080528,0.220711283333019,0.234236070782291,NA,NA,NA,0.127496461056778,NA,NA,NA,NA,NA,NA,NA
"2262","B61B S15B Y06A",0.191844381322645,NA,0.327469486212285,NA,NA,NA,0.233183133342686,NA,NA,NA,NA,NA,NA,NA
"2263","B61B S15B Y61A",0.10210951589259,NA,0.150754467627569,NA,NA,NA,0.321117096487305,NA,NA,NA,NA,NA,NA,NA
"2264","B61B S15B Z12B",0.179492439633916,NA,0.255740056000925,NA,NA,NA,0.350836589286639,NA,NA,NA,NA,NA,NA,NA
"2265","B61B T09D",NA,NA,NA,NA,NA,NA,0.522415214008898,NA,NA,NA,NA,NA,NA,0.477584785991102
"2266","B61B T09H",NA,NA,NA,NA,NA,NA,0.613657556257741,NA,NA,NA,NA,NA,NA,0.383960144764447
"2267","B61B T09K",NA,NA,NA,NA,NA,NA,0.565378124143838,NA,NA,NA,NA,NA,NA,0.433867744238128
"2268","B61B T09K T91Q",NA,NA,NA,NA,NA,NA,0.128074762714302,NA,NA,NA,NA,NA,NA,0.871925237285698
"2269","B61B T09M",NA,NA,NA,NA,NA,NA,0.347206257354591,NA,NA,NA,NA,NA,NA,0.652395351740621
"2270","B61B T09O",NA,NA,NA,NA,NA,NA,0.421205458294747,NA,NA,NA,NA,NA,NA,0.577558409365096
"2271","B61B T09R",NA,NA,NA,NA,NA,NA,0.807325134692165,NA,NA,NA,NA,NA,NA,0.192674865307835
"2272","B61B T10A",NA,NA,NA,NA,NA,NA,0.789494732966297,NA,NA,NA,NA,NA,NA,0.207452687254647
"2273","B61B T91D",NA,NA,NA,NA,NA,NA,0.237898102461757,NA,NA,NA,NA,NA,NA,0.760065979182838
"2274","B61B T91E",NA,NA,NA,NA,NA,NA,0.215224252369944,NA,NA,NA,NA,NA,NA,0.784775747630056
"2275","B61B T91H",NA,NA,NA,NA,NA,NA,0.547801921874731,NA,NA,NA,NA,NA,NA,0.45101904487971
"2276","B61B T91K",NA,NA,NA,NA,NA,NA,0.523224300871909,NA,NA,NA,NA,NA,NA,0.476582485791879
"2277","B61B T91K T91Q",NA,NA,NA,NA,NA,NA,0.340817081047742,NA,NA,NA,NA,NA,NA,0.658131554406609
"2278","B61B T91M",NA,NA,NA,NA,NA,NA,0.396921077128091,NA,NA,NA,NA,NA,NA,0.603048983575178
"2279","B61B T91M T91Q",NA,NA,NA,NA,NA,NA,0.122774518659792,NA,NA,NA,NA,NA,NA,0.877225481340208
"2280","B61B T91O",NA,NA,NA,NA,NA,NA,0.630766849608633,NA,NA,NA,NA,NA,NA,0.369233150391367
"2281","B61B T91Q",NA,NA,NA,NA,NA,NA,0.318107579302082,NA,NA,NA,NA,NA,NA,0.681239476457905
"2282","B61B T99A",NA,NA,NA,NA,NA,NA,0.59944932316426,NA,NA,NA,NA,NA,NA,0.38959278222592
"2283","B61B TB9AK",NA,NA,NA,NA,NA,NA,0.825494806405843,NA,NA,NA,NA,NA,NA,0.172221456856202
"2284","B61B TB9BK",NA,NA,NA,NA,NA,NA,0.553321875993195,NA,NA,NA,NA,NA,NA,0.446678124006805
"2285","B61B U12B",NA,NA,NA,NA,NA,NA,0.132231986755351,NA,NA,NA,NA,NA,NA,NA
"2286","B61B U12B Z12B",NA,NA,NA,NA,NA,NA,0.49452164612649,NA,NA,NA,NA,NA,NA,NA
"2287","B61B W22B",NA,NA,NA,NA,NA,NA,0.379728686451144,NA,NA,NA,NA,NA,NA,NA
"2288","B61B W2BB",NA,NA,NA,NA,NA,NA,0.696815418044529,NA,NA,NA,NA,NA,NA,NA
"2289","B61B Y06A",NA,NA,NA,NA,NA,NA,0.486247410675277,NA,NA,NA,NA,NA,NA,NA
"2290","B61B Y26A",NA,NA,NA,NA,NA,NA,0.842216820579114,NA,NA,NA,NA,NA,NA,NA
"2291","B61B Y61A",NA,NA,NA,NA,NA,NA,0.672140336888967,NA,NA,NA,NA,NA,NA,NA
"2292","B61B Y61A Z12B",NA,NA,NA,NA,NA,NA,0.655765468870055,NA,NA,NA,NA,NA,NA,NA
"2293","B61B Z09B",NA,NA,NA,NA,NA,NA,0.305004746150732,NA,NA,NA,NA,NA,NA,NA
"2294","B61B Z12B",NA,NA,NA,NA,NA,NA,0.387201300253893,NA,NA,NA,NA,NA,NA,NA
"2295","C06A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997145327595488,NA,NA,NA
"2296","C06B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987584127799722,NA,NA,NA
"2297","C06B C5BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.981105979465106,NA,NA,NA
"2298","C06B C5BE P91A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.596210274908676,NA,NA,NA
"2299","C06B C5BE T19A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852545767262406,NA,NA,0.147454232737594
"2300","C06B C5CE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99920115996772,NA,NA,NA
"2301","C06B C5CE M06G",NA,NA,NA,NA,NA,0.387576956081235,NA,NA,NA,NA,0.590898732079224,NA,NA,NA
"2302","C06B C5CE S03E",NA,NA,0.141026371412553,NA,NA,NA,NA,NA,NA,NA,0.33150035630159,NA,0.437656961649438,NA
"2303","C06B C5CE S03H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5053182602779,NA,0.44368575406947,NA
"2304","C06B C5DE M06B",NA,NA,NA,NA,NA,0.199948404257301,NA,NA,NA,NA,0.722173689524015,NA,NA,NA
"2305","C06B C61A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985973519986325,NA,NA,NA
"2306","C06B C61A C61C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982352873727559,NA,NA,NA
"2307","C06B C61A C61C S03T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.760971101181732,NA,0.227364499236258,NA
"2308","C06B C61A C61C S05B",NA,NA,0.105600874474388,NA,NA,NA,NA,NA,NA,NA,0.78853459543123,NA,NA,NA
"2309","C06B C61A K19A T19A",NA,NA,NA,NA,0.226691156345488,NA,NA,NA,NA,NA,0.491824675227767,NA,NA,0.277572731172962
"2310","C06B C61A K69A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.709266720430137,NA,NA,0.20341410971545
"2311","C06B C61A L21A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.667164869825103,0.322626945983586,NA,NA
"2312","C06B C61A P17A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.536510080230822,NA,NA,NA
"2313","C06B C61A S01A",NA,0.254556917868576,NA,NA,NA,NA,NA,0.289054912210335,NA,NA,0.431324491096476,NA,NA,NA
"2314","C06B C61A S03A",NA,0.278548962314234,NA,NA,NA,NA,NA,NA,NA,NA,0.684733614150408,NA,NA,NA
"2315","C06B C61A S15B",0.196414117658853,NA,0.131334818218366,NA,NA,NA,NA,NA,NA,NA,0.658744934481645,NA,NA,NA
"2316","C06B C61A S15B Y06A",NA,NA,0.169747416139174,NA,NA,NA,NA,NA,NA,NA,0.577571298698599,NA,NA,NA
"2317","C06B C61C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985815588007391,NA,NA,NA
"2318","C06B C61C S01A",NA,NA,NA,NA,NA,NA,NA,0.290965356315487,NA,NA,0.345147168320453,NA,0.22426026596682,NA
"2319","C06B D09A",NA,NA,NA,0.4883886174827,NA,NA,NA,NA,NA,NA,0.508425256811021,NA,NA,NA
"2320","C06B D9BA",NA,NA,NA,0.423512341935412,NA,NA,NA,NA,NA,NA,0.573998907416703,NA,NA,NA
"2321","C06B D9BA S01A",NA,0.12164754677867,NA,0.255803965519703,NA,NA,NA,0.397265866248782,NA,NA,0.186776942396691,NA,NA,NA
"2322","C06B D9CA",NA,NA,NA,0.635270880519837,NA,NA,NA,NA,NA,NA,0.35570793824589,NA,NA,NA
"2323","C06B D9CA S03A",NA,0.302534937377852,NA,0.137930855537237,NA,NA,NA,NA,NA,NA,0.465838912222059,NA,NA,NA
"2324","C06B D9CA S15B",NA,NA,0.11426235549912,0.105608476848477,NA,NA,NA,NA,NA,NA,0.766540975243135,NA,NA,NA
"2325","C06B D9DA",NA,NA,NA,0.345245610167573,NA,NA,NA,NA,NA,NA,0.637771365660956,NA,NA,NA
"2326","C06B G01A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313608886051454,0.679804496022253,NA,NA
"2327","C06B G01A G01K M91B S01K",NA,NA,NA,NA,NA,0.122463143953962,NA,0.243530880501605,NA,NA,0.16206685261804,0.271542288152128,0.177303481722417,NA
"2328","C06B G01A K49A S03T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.323255241052449,0.188511039295993,0.195455597660358,0.292340108659274
"2329","C06B G01A K69A S03T",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163288658761604,0.296542965304497,0.251457679033738,0.288555401849782
"2330","C06B G01A L21A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.391538088522418,0.591581637088763,NA,NA
"2331","C06B G01A S01A",NA,0.165061239403195,NA,NA,NA,NA,NA,0.316070032549651,NA,NA,0.176300488144889,0.24683545766667,NA,NA
"2332","C06B G01A S01A T19A",NA,0.294478589462779,NA,NA,NA,NA,NA,0.187070749337383,NA,NA,0.159224994093938,0.199922894243079,NA,0.143657309650484
"2333","C06B G01T S01L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.406212118001898,0.114775699017199,0.365897262955641,NA
"2334","C06B H34M M06B",NA,NA,NA,NA,NA,0.19251145374538,NA,NA,NA,NA,0.179155290050885,NA,NA,NA
"2335","C06B I06B M06B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.354700811967521,NA,NA,NA
"2336","C06B I25B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.800850730233798,NA,NA,NA
"2337","C06B J11A Q11A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479336784722737,NA,NA,NA
"2338","C06B J11A Q11A Q11B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104236169090445,NA,NA,NA
"2339","C06B J11A Q11A S15B",0.330175050094608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.198618563747244,NA,NA,NA
"2340","C06B K29A S01A T19A",NA,0.315165327454808,NA,NA,0.215571926788472,NA,NA,0.203505073623555,NA,NA,0.124867016156343,NA,NA,0.122376455015306
"2341","C06B K29A S03A",NA,NA,NA,NA,0.399081952348357,NA,NA,NA,NA,NA,0.159852933683924,NA,NA,NA
"2342","C06B K39A S01A",NA,0.113346624603003,NA,NA,0.177158674823568,NA,NA,0.486045796510981,NA,NA,0.207717605788612,NA,NA,NA
"2343","C06B K49A",NA,NA,NA,NA,0.117137418403909,NA,NA,NA,NA,NA,0.283512173285122,NA,NA,0.587034771356721
"2344","C06B K59A S03A",NA,0.114201575734202,NA,NA,NA,NA,NA,NA,NA,NA,0.408315895608066,NA,NA,0.314810073927967
